0.000000,10.000000,10.000000
0.010000,10.120723,10.120000
0.020000,10.120723,10.241440
0.030000,10.120723,10.364337
0.040000,10.120723,10.488709
0.050000,10.120723,10.614574
0.060000,10.120723,10.741949
0.070000,10.120723,10.870852
0.080000,10.120723,11.001302
0.090000,10.120723,11.133318
0.100000,10.120723,11.266918
0.110000,10.120723,11.402121
0.120000,10.120723,11.538946
0.130000,10.120723,11.677414
0.140000,10.120723,11.817543
0.150000,10.120723,11.959353
0.160000,10.120723,12.102865
0.170000,10.120723,12.248100
0.180000,10.120723,12.395077
0.190000,10.120723,12.543818
0.200000,10.120723,12.694344
0.210000,10.120723,12.846676
0.220000,10.120723,13.000836
0.230000,10.120723,13.156846
0.240000,10.120723,13.314728
0.250000,10.120723,13.474505
0.260000,10.120723,13.636199
0.270000,10.120723,13.799833
0.280000,10.120723,13.965431
0.290000,10.120723,14.133016
0.300000,10.120723,14.302613
0.310000,10.120723,14.474244
0.320000,10.120723,14.647935
0.330000,10.120723,14.823710
0.340000,10.120723,15.001595
0.350000,10.120723,15.181614
0.360000,10.120723,15.363793
0.370000,10.120723,15.548159
0.380000,10.120723,15.734737
0.390000,10.120723,15.923553
0.400000,10.120723,16.114636
0.410000,10.120723,16.308012
0.420000,10.120723,16.503708
0.430000,10.120723,16.701752
0.440000,10.120723,16.902173
0.450000,10.120723,17.104999
0.460000,10.120723,17.310259
0.470000,10.120723,17.517982
0.480000,10.120723,17.728198
0.490000,10.120723,17.940937
0.500000,10.120723,18.156228
0.510000,10.120723,18.374103
0.520000,10.120723,18.594592
0.530000,10.120723,18.817727
0.540000,10.120723,19.043540
0.550000,10.120723,19.272062
0.560000,10.120723,19.503327
0.570000,10.120723,19.737367
0.580000,10.120723,19.974215
0.590000,10.120723,20.213906
0.600000,10.120723,20.456473
0.610000,10.120723,20.701950
0.620000,10.120723,20.950374
0.630000,10.120723,21.201778
0.640000,10.120723,21.456200
0.650000,10.120723,21.713674
0.660000,10.120723,21.974238
0.670000,10.120723,22.237929
0.680000,10.120723,22.504784
0.690000,10.120723,22.774841
0.700000,10.120723,23.048140
0.710000,10.120723,23.324717
0.720000,10.120723,23.604614
0.730000,10.120723,23.887869
0.740000,10.120723,24.174524
0.750000,10.120723,24.464618
0.760000,10.120723,24.758193
0.770000,10.120723,25.055292
0.780000,10.120723,25.355955
0.790000,10.120723,25.660227
