0.000000,0.400000,0.400000
0.010000,0.404819,0.409715
0.020000,0.409677,0.419665
0.030000,0.414574,0.429855
0.040000,0.419512,0.440291
0.050000,0.424489,0.450977
0.060000,0.429508,0.461919
0.070000,0.434569,0.473122
0.080000,0.439672,0.484591
0.090000,0.444818,0.496330
0.100000,0.450008,0.508347
0.110000,0.455243,0.520645
0.120000,0.460523,0.533231
0.130000,0.465850,0.546109
0.140000,0.471224,0.559286
0.150000,0.476647,0.572765
0.160000,0.482119,0.586554
0.170000,0.487641,0.600657
0.180000,0.493215,0.615079
0.190000,0.498841,0.629827
0.200000,0.504521,0.644905
0.210000,0.510257,0.660318
0.220000,0.516048,0.676073
0.230000,0.521898,0.692173
0.240000,0.527806,0.708625
0.250000,0.533775,0.725434
0.260000,0.539807,0.742605
0.270000,0.545901,0.760142
0.280000,0.552061,0.778050
0.290000,0.558288,0.796335
0.300000,0.564583,0.815002
0.310000,0.570949,0.834054
0.320000,0.577386,0.853497
0.330000,0.583898,0.873334
0.340000,0.590485,0.893571
0.350000,0.597149,0.914211
0.360000,0.603894,0.935258
0.370000,0.610720,0.956716
0.380000,0.617629,0.978589
0.390000,0.624625,1.000880
0.400000,0.631708,1.023592
0.410000,0.638882,1.046730
0.420000,0.646148,1.070295
0.430000,0.653508,1.094290
0.440000,0.660966,1.118719
0.450000,0.668523,1.143582
0.460000,0.676182,1.168883
0.470000,0.683944,1.194623
0.480000,0.691814,1.220804
0.490000,0.699792,1.247427
0.500000,0.707881,1.274493
0.510000,0.716085,1.302003
0.520000,0.724404,1.329958
0.530000,0.732843,1.358358
0.540000,0.741404,1.387204
0.550000,0.750088,1.416495
0.560000,0.758899,1.446230
0.570000,0.767839,1.476409
0.580000,0.776910,1.507031
0.590000,0.786116,1.538096
0.600000,0.795458,1.569600
0.610000,0.804939,1.601544
0.620000,0.814562,1.633924
0.630000,0.824329,1.666739
0.640000,0.834242,1.699986
0.650000,0.844304,1.733662
0.660000,0.854518,1.767765
0.670000,0.864884,1.802291
