0.000000,0.400000,0.400000
0.010000,0.415149,0.393680
0.020000,0.430196,0.387518
0.030000,0.445149,0.381510
0.040000,0.460009,0.375652
0.050000,0.474783,0.369937
0.060000,0.489473,0.364364
0.070000,0.504084,0.358927
0.080000,0.518619,0.353623
0.090000,0.533082,0.348448
0.100000,0.547476,0.343398
0.110000,0.561803,0.338469
0.120000,0.576068,0.333660
0.130000,0.590272,0.328965
0.140000,0.604419,0.324382
0.150000,0.618510,0.319909
0.160000,0.632548,0.315541
0.170000,0.646535,0.311277
0.180000,0.660474,0.307113
0.190000,0.674366,0.303048
0.200000,0.688213,0.299077
0.210000,0.702017,0.295199
0.220000,0.715780,0.291412
0.230000,0.729503,0.287713
0.240000,0.743188,0.284100
0.250000,0.756836,0.280570
0.260000,0.770448,0.277122
0.270000,0.784026,0.273754
0.280000,0.797571,0.270463
0.290000,0.811084,0.267248
0.300000,0.824566,0.264107
0.310000,0.838018,0.261038
0.320000,0.851441,0.258040
0.330000,0.864836,0.255110
0.340000,0.878204,0.252247
0.350000,0.891545,0.249449
0.360000,0.904861,0.246715
0.370000,0.918151,0.244044
0.380000,0.931417,0.241434
0.390000,0.944659,0.238883
0.400000,0.957878,0.236391
0.410000,0.971073,0.233955
0.420000,0.984247,0.231575
0.430000,0.997398,0.229250
0.440000,1.010528,0.226978
0.450000,1.023636,0.224757
0.460000,1.036724,0.222588
0.470000,1.049791,0.220468
0.480000,1.062837,0.218397
0.490000,1.075864,0.216374
0.500000,1.088870,0.214397
0.510000,1.101857,0.212466
0.520000,1.114824,0.210580
0.530000,1.127772,0.208737
0.540000,1.140700,0.206938
0.550000,1.153609,0.205180
0.560000,1.166498,0.203464
0.570000,1.179369,0.201788
0.580000,1.192220,0.200151
0.590000,1.205051,0.198554
0.600000,1.217864,0.196994
0.610000,1.230657,0.195471
0.620000,1.243430,0.193986
0.630000,1.256184,0.192536
0.640000,1.268919,0.191121
0.650000,1.281634,0.189741
0.660000,1.294328,0.188394
0.670000,1.307003,0.187081
0.680000,1.319658,0.185801
0.690000,1.332292,0.184552
0.700000,1.344905,0.183336
0.710000,1.357498,0.182150
0.720000,1.370069,0.180995
0.730000,1.382619,0.179869
0.740000,1.395148,0.178773
0.750000,1.407654,0.177706
0.760000,1.420139,0.176667
0.770000,1.432601,0.175657
0.780000,1.445040,0.174674
0.790000,1.457457,0.173718
0.800000,1.469849,0.172788
0.810000,1.482218,0.171885
0.820000,1.494563,0.171008
0.830000,1.506884,0.170156
0.840000,1.519179,0.169329
0.850000,1.531449,0.168527
0.860000,1.543694,0.167750
0.870000,1.555912,0.166996
0.880000,1.568104,0.166266
0.890000,1.580269,0.165560
0.900000,1.592406,0.164876
0.910000,1.604516,0.164215
0.920000,1.616597,0.163577
0.930000,1.628650,0.162961
0.940000,1.640673,0.162366
0.950000,1.652666,0.161793
0.960000,1.664630,0.161242
0.970000,1.676562,0.160712
0.980000,1.688463,0.160202
0.990000,1.700333,0.159713
1.000000,1.712169,0.159245
1.010000,1.723973,0.158796
1.020000,1.735744,0.158368
1.030000,1.747480,0.157959
1.040000,1.759182,0.157570
1.050000,1.770849,0.157200
1.060000,1.782480,0.156849
1.070000,1.794074,0.156517
1.080000,1.805632,0.156204
1.090000,1.817152,0.155910
1.100000,1.828633,0.155634
1.110000,1.840076,0.155376
1.120000,1.851479,0.155137
1.130000,1.862842,0.154915
1.140000,1.874165,0.154711
1.150000,1.885445,0.154525
1.160000,1.896684,0.154357
1.170000,1.907879,0.154206
1.180000,1.919032,0.154073
1.190000,1.930139,0.153957
1.200000,1.941202,0.153857
1.210000,1.952220,0.153775
1.220000,1.963190,0.153710
1.230000,1.974114,0.153662
1.240000,1.984990,0.153631
1.250000,1.995817,0.153616
1.260000,2.006595,0.153618
1.270000,2.017322,0.153636
1.280000,2.027999,0.153671
1.290000,2.038624,0.153722
1.300000,2.049196,0.153789
1.310000,2.059716,0.153873
1.320000,2.070181,0.153973
1.330000,2.080591,0.154089
1.340000,2.090945,0.154221
1.350000,2.101243,0.154369
1.360000,2.111483,0.154533
1.370000,2.121666,0.154713
1.380000,2.131789,0.154910
1.390000,2.141852,0.155122
1.400000,2.151854,0.155350
1.410000,2.161795,0.155593
1.420000,2.171673,0.155853
1.430000,2.181487,0.156128
1.440000,2.191238,0.156419
1.450000,2.200923,0.156726
1.460000,2.210542,0.157049
1.470000,2.220093,0.157387
1.480000,2.229577,0.157742
1.490000,2.238992,0.158112
1.500000,2.248337,0.158497
1.510000,2.257611,0.158899
1.520000,2.266813,0.159316
1.530000,2.275943,0.159749
1.540000,2.284999,0.160197
1.550000,2.293980,0.160662
1.560000,2.302886,0.161142
1.570000,2.311715,0.161638
1.580000,2.320467,0.162149
1.590000,2.329140,0.162677
1.600000,2.337734,0.163220
1.610000,2.346247,0.163779
1.620000,2.354678,0.164354
1.630000,2.363027,0.164945
1.640000,2.371292,0.165551
1.650000,2.379473,0.166174
1.660000,2.387569,0.166812
1.670000,2.395577,0.167467
1.680000,2.403498,0.168137
1.690000,2.411331,0.168824
1.700000,2.419074,0.169526
1.710000,2.426726,0.170244
1.720000,2.434286,0.170979
1.730000,2.441754,0.171729
1.740000,2.449127,0.172496
1.750000,2.456406,0.173278
1.760000,2.463589,0.174077
1.770000,2.470676,0.174892
1.780000,2.477664,0.175724
1.790000,2.484553,0.176571
1.800000,2.491343,0.177435
1.810000,2.498031,0.178314
1.820000,2.504617,0.179210
1.830000,2.511100,0.180123
1.840000,2.517479,0.181052
1.850000,2.523753,0.181997
1.860000,2.529921,0.182958
1.870000,2.535982,0.183935
1.880000,2.541935,0.184929
1.890000,2.547778,0.185940
1.900000,2.553511,0.186966
1.910000,2.559134,0.188009
1.920000,2.564644,0.189069
1.930000,2.570041,0.190144
1.940000,2.575324,0.191236
1.950000,2.580492,0.192345
1.960000,2.585544,0.193469
1.970000,2.590479,0.194610
1.980000,2.595297,0.195767
1.990000,2.599996,0.196941
2.000000,2.604575,0.198130
2.010000,2.609034,0.199336
2.020000,2.613372,0.200558
2.030000,2.617587,0.201796
2.040000,2.621679,0.203051
2.050000,2.625648,0.204321
2.060000,2.629492,0.205607
2.070000,2.633210,0.206909
2.080000,2.636803,0.208227
2.090000,2.640268,0.209561
2.100000,2.643606,0.210911
2.110000,2.646815,0.212276
2.120000,2.649896,0.213656
2.130000,2.652846,0.215053
2.140000,2.655667,0.216464
2.150000,2.658356,0.217891
2.160000,2.660914,0.219333
2.170000,2.663340,0.220790
2.180000,2.665633,0.222262
2.190000,2.667793,0.223749
2.200000,2.669819,0.225250
2.210000,2.671711,0.226766
2.220000,2.673469,0.228296
2.230000,2.675092,0.229841
2.240000,2.676580,0.231399
2.250000,2.677932,0.232972
2.260000,2.679148,0.234558
2.270000,2.680228,0.236158
2.280000,2.681172,0.237771
2.290000,2.681979,0.239397
2.300000,2.682650,0.241036
2.310000,2.683184,0.242687
2.320000,2.683581,0.244351
2.330000,2.683841,0.246028
2.340000,2.683964,0.247716
2.350000,2.683951,0.249416
2.360000,2.683800,0.251128
2.370000,2.683513,0.252850
2.380000,2.683090,0.254584
2.390000,2.682530,0.256328
2.400000,2.681835,0.258083
2.410000,2.681004,0.259848
2.420000,2.680037,0.261622
2.430000,2.678936,0.263406
2.440000,2.677700,0.265198
2.450000,2.676330,0.267000
2.460000,2.674827,0.268810
2.470000,2.673190,0.270628
2.480000,2.671422,0.272453
2.490000,2.669522,0.274286
2.500000,2.667491,0.276126
2.510000,2.665330,0.277972
2.520000,2.663039,0.279824
2.530000,2.660620,0.281683
2.540000,2.658074,0.283546
2.550000,2.655401,0.285414
2.560000,2.652602,0.287287
2.570000,2.649679,0.289164
2.580000,2.646632,0.291044
2.590000,2.643463,0.292928
2.600000,2.640173,0.294814
2.610000,2.636763,0.296702
2.620000,2.633235,0.298592
2.630000,2.629589,0.300483
2.640000,2.625827,0.302376
2.650000,2.621951,0.304268
2.660000,2.617962,0.306160
2.670000,2.613862,0.308052
2.680000,2.609652,0.309942
2.690000,2.605333,0.311831
2.700000,2.600908,0.313717
2.710000,2.596378,0.315601
2.720000,2.591745,0.317481
2.730000,2.587010,0.319358
2.740000,2.582175,0.321231
2.750000,2.577243,0.323098
2.760000,2.572215,0.324961
2.770000,2.567092,0.326817
2.780000,2.561878,0.328667
2.790000,2.556574,0.330510
2.800000,2.551181,0.332346
2.810000,2.545703,0.334174
2.820000,2.540140,0.335993
2.830000,2.534496,0.337803
2.840000,2.528772,0.339604
2.850000,2.522971,0.341395
2.860000,2.517094,0.343175
2.870000,2.511144,0.344944
2.880000,2.505123,0.346701
2.890000,2.499034,0.348446
2.900000,2.492878,0.350179
2.910000,2.486658,0.351898
2.920000,2.480376,0.353604
2.930000,2.474035,0.355295
2.940000,2.467637,0.356972
2.950000,2.461184,0.358634
2.960000,2.454678,0.360280
2.970000,2.448123,0.361910
2.980000,2.441519,0.363524
2.990000,2.434871,0.365120
3.000000,2.428179,0.366700
3.010000,2.421447,0.368261
3.020000,2.414677,0.369804
3.030000,2.407871,0.371328
3.040000,2.401032,0.372833
3.050000,2.394161,0.374318
3.060000,2.387262,0.375784
3.070000,2.380336,0.377229
3.080000,2.373387,0.378653
3.090000,2.366416,0.380057
3.100000,2.359426,0.381439
3.110000,2.352418,0.382799
3.120000,2.345396,0.384137
3.130000,2.338362,0.385452
3.140000,2.331318,0.386745
