0,950.000000,50.000000,0.000000
1,948.812500,49.050874,0.075000
2,947.648998,50.292568,0.148576
3,946.457505,55.604216,0.224015
4,945.141830,58.962962,0.307421
5,943.748621,65.025071,0.395866
6,942.214438,69.975705,0.493404
7,940.566135,72.805363,0.598367
8,938.854178,69.465848,0.707575
9,937.223721,75.965773,0.811774
10,935.443798,77.619185,0.925723
11,933.628588,81.459256,1.042151
12,931.727271,88.716287,1.164340
13,929.660786,87.432286,1.297415
14,927.628727,89.415013,1.428563
15,925.555129,89.370907,1.562686
16,923.487186,95.038081,1.696742
17,921.293025,97.161213,1.839299
18,919.055176,96.596505,1.985041
19,916.835738,99.769082,2.129936
20,914.548942,106.564145,2.279589
21,912.112488,113.865674,2.439436
22,909.516031,125.956954,2.610234
23,906.652034,130.696323,2.799169
24,903.689632,131.526845,2.995214
25,900.718146,134.446112,3.192504
26,897.690694,136.354328,3.394173
27,894.630594,130.939813,3.598705
28,891.702025,126.251094,3.795115
29,888.887566,127.114906,3.984491
30,886.062795,130.129729,4.175164
31,883.180217,125.844703,4.370358
32,880.401628,121.184313,4.559125
33,877.734356,129.172764,4.740902
34,874.899872,124.755445,4.934661
35,872.171159,131.709383,5.121794
36,869.299331,131.192668,5.319358
37,866.448189,135.049069,5.516147
38,863.522863,135.544977,5.718721
39,860.596708,144.922980,5.922038
40,857.478702,143.679278,6.139423
41,854.398654,147.481742,6.354942
42,851.248449,148.169591,6.576164
43,848.095221,141.692575,6.798419
44,845.091001,151.506401,7.010957
45,841.890084,143.936210,7.238217
46,838.860622,155.218869,7.454121
47,835.605447,159.153865,7.686950
48,832.280701,155.356531,7.925680
49,829.048195,160.181545,8.158715
50,825.728239,168.730357,8.398988
51,822.245104,172.605733,8.652083
52,818.696999,171.198732,8.910992
53,815.193001,167.269097,9.167790
54,811.784086,172.901893,9.418693
55,808.275111,184.306699,9.678046
56,804.550848,188.354229,9.954506
57,800.762334,197.922773,10.237038
58,796.800107,194.632178,10.533922
