0.000000,0.989990,0.010007,0.000003
1.000000,0.975864,0.019821,0.004314
2.000000,0.948745,0.038485,0.012769
3.000000,0.899140,0.071981,0.028879
4.000000,0.815882,0.126090,0.058029
5.000000,0.694183,0.199332,0.106485
6.000000,0.547142,0.274974,0.177884
7.000000,0.403723,0.327213,0.269064
8.000000,0.288031,0.341624,0.370345
9.000000,0.206112,0.323165,0.470724
10.000000,0.151849,0.285782,0.562369
11.000000,0.116614,0.241822,0.641565
12.000000,0.093576,0.198838,0.707586
13.000000,0.078223,0.160432,0.761345
14.000000,0.067755,0.127806,0.804438
15.000000,0.060460,0.100926,0.838614
16.000000,0.055274,0.079209,0.865518
17.000000,0.051525,0.061890,0.886585
18.000000,0.048778,0.048202,0.903019
19.000000,0.046743,0.037453,0.915804
20.000000,0.045222,0.029050,0.925728
21.000000,0.044077,0.022502,0.933421
22.000000,0.043211,0.017412,0.939377
23.000000,0.042552,0.013464,0.943984
24.000000,0.042050,0.010405,0.947545
25.000000,0.041666,0.008037,0.950296
26.000000,0.041372,0.006206,0.952421
27.000000,0.041147,0.004791,0.954062
28.000000,0.040973,0.003698,0.955329
29.000000,0.040840,0.002854,0.956306
30.000000,0.040737,0.002202,0.957060
31.000000,0.040658,0.001699,0.957642
32.000000,0.040598,0.001311,0.958092
33.000000,0.040551,0.001011,0.958438
34.000000,0.040515,0.000780,0.958705
35.000000,0.040487,0.000602,0.958911
36.000000,0.040465,0.000464,0.959070
37.000000,0.040449,0.000358,0.959193
38.000000,0.040436,0.000276,0.959288
39.000000,0.040426,0.000213,0.959361
40.000000,0.040419,0.000164,0.959417
41.000000,0.040413,0.000127,0.959460
42.000000,0.040408,0.000098,0.959494
43.000000,0.040405,0.000075,0.959520
44.000000,0.040402,0.000058,0.959540
45.000000,0.040400,0.000045,0.959555
46.000000,0.040398,0.000035,0.959567
47.000000,0.040397,0.000027,0.959576
48.000000,0.040396,0.000021,0.959583
49.000000,0.040396,0.000016,0.959589
50.000000,0.040395,0.000012,0.959593
51.000000,0.040395,0.000009,0.959596
52.000000,0.040394,0.000007,0.959599
53.000000,0.040394,0.000006,0.959600
54.000000,0.040394,0.000004,0.959602
55.000000,0.040394,0.000003,0.959603
56.000000,0.040393,0.000003,0.959604
57.000000,0.040393,0.000002,0.959605
58.000000,0.040393,0.000002,0.959605
59.000000,0.040393,0.000001,0.959606
60.000000,0.040393,0.000001,0.959606
61.000000,0.040393,0.000001,0.959606
62.000000,0.040393,0.000001,0.959606
63.000000,0.040393,0.000000,0.959606
64.000000,0.040393,0.000000,0.959607
65.000000,0.040393,0.000000,0.959607
66.000000,0.040393,0.000000,0.959607
67.000000,0.040393,0.000000,0.959607
68.000000,0.040393,0.000000,0.959607
69.000000,0.040393,0.000000,0.959607
70.000000,0.040393,0.000000,0.959607
71.000000,0.040393,0.000000,0.959607
72.000000,0.040393,0.000000,0.959607
73.000000,0.040393,0.000000,0.959607
74.000000,0.040393,0.000000,0.959607
75.000000,0.040393,0.000000,0.959607
76.000000,0.040393,0.000000,0.959607
77.000000,0.040393,0.000000,0.959607
78.000000,0.040393,0.000000,0.959607
79.000000,0.040393,0.000000,0.959607
80.000000,0.040393,0.000000,0.959607
81.000000,0.040393,0.000000,0.959607
82.000000,0.040393,0.000000,0.959607
83.000000,0.040393,0.000000,0.959607
84.000000,0.040393,0.000000,0.959607
85.000000,0.040393,0.000000,0.959607
86.000000,0.040393,0.000000,0.959607
87.000000,0.040393,0.000000,0.959607
88.000000,0.040393,0.000000,0.959607
89.000000,0.040393,0.000000,0.959607
90.000000,0.040393,0.000000,0.959607
91.000000,0.040393,0.000000,0.959607
92.000000,0.040393,0.000000,0.959607
93.000000,0.040393,0.000000,0.959607
94.000000,0.040393,0.000000,0.959607
95.000000,0.040393,0.000000,0.959607
96.000000,0.040393,0.000000,0.959607
97.000000,0.040393,0.000000,0.959607
98.000000,0.040393,0.000000,0.959607
99.000000,0.040393,0.000000,0.959607
